2,002091b3,e8eb18b3,f23568b1,31660000
3,0020a1b3,e8eb18b3,f23568b1,00000001
4,0020b1b3,e8eb18b3,f23568b1,00000001
5,0020c1b3,e8eb18b3,f23568b1,1ade7002
6,0020d1b3,e8eb18b3,f23568b1,00007475
7,4020d1b3,e8eb18b3,f23568b1,fffff475
8,0020e1b3,e8eb18b3,f23568b1,faff78b3
9,0020f1b3,e8eb18b3,f23568b1,e02108b1
10,022081b3,e8eb18b3,f23568b1,dfa3cbc3
11,022091b3,e8eb18b3,f23568b1,013e53e1
12,0220a1b3,e8eb18b3,f23568b1,ea296c94
13,0220b1b3,e8eb18b3,f23568b1,dc5ed545
14,60009193,e8eb18b3,00000000,00000000
15,60109193,e8eb18b3,00000000,00000000
16,60209193,e8eb18b3,00000000,00000011
17,602091b3,e8eb18b3,f23568b1,3167d1d6
18,6020d1b3,e8eb18b3,f23568b1,8c59f475
19,0a20c1b3,e8eb18b3,f23568b1,e8eb18b3
20,0a20e1b3,e8eb18b3,f23568b1,f23568b1
21,0a20d1b3,e8eb18b3,f23568b1,e8eb18b3
22,0a20f1b3,e8eb18b3,f23568b1,f23568b1
23,282091b3,e8eb18b3,f23568b1,e8eb18b3
24,482091b3,e8eb18b3,f23568b1,e8e918b3
25,4820d1b3,e8eb18b3,f23568b1,00000001
26,0020818b,e8eb18b3,f23568b1,00001e7a
27,0020918b,e8eb18b3,f23568b1,da207f80
28,0020a18b,e8eb18b3,f23568b1,f6b6b002
29,0000b18b,e8eb18b3,00000000,1714e74d
30,0000c18b,e8eb18b3,00000000,ffffff80
0,002081b3,c0d510e2,ae8948b7,6f5e5999
1,402081b3,c0d510e2,ae8948b7,124bc82b
2,002091b3,c0d510e2,ae8948b7,71000000
3,0020a1b3,c0d510e2,ae8948b7,00000000
4,0020b1b3,c0d510e2,ae8948b7,00000000
5,0020c1b3,c0d510e2,ae8948b7,6e5c5855
6,0020d1b3,c0d510e2,ae8948b7,00000181
7,4020d1b3,c0d510e2,ae8948b7,ffffff81
8,0020e1b3,c0d510e2,ae8948b7,eedd58f7
9,0020f1b3,c0d510e2,ae8948b7,808100a2
10,022081b3,c0d510e2,ae8948b7,6a00a18e
11,022091b3,c0d510e2,ae8948b7,1419e0ac
12,0220a1b3,c0d510e2,ae8948b7,d4eef18e
13,0220b1b3,c0d510e2,ae8948b7,83783a45
14,60009193,c0d510e2,00000000,00000000
15,60109193,c0d510e2,00000000,00000001
16,60209193,c0d510e2,00000000,0000000c
17,602091b3,c0d510e2,ae8948b7,71606a88
18,6020d1b3,c0d510e2,ae8948b7,aa21c581
19,0a20c1b3,c0d510e2,ae8948b7,ae8948b7
20,0a20e1b3,c0d510e2,ae8948b7,c0d510e2
21,0a20d1b3,c0d510e2,ae8948b7,ae8948b7
22,0a20f1b3,c0d510e2,ae8948b7,c0d510e2
23,282091b3,c0d510e2,ae8948b7,c0d510e2
24,482091b3,c0d510e2,ae8948b7,c05510e2
25,4820d1b3,c0d510e2,ae8948b7,00000001
26,0020818b,c0d510e2,ae8948b7,0000358b
27,0020918b,c0d510e2,ae8948b7,80805899
28,0020a18b,c0d510e2,ae8948b7,124cc82b
29,0000b18b,c0d510e2,00000000,3f2aef1e
30,0000c18b,c0d510e2,00000000,ffffff80
0,002081b3,fdf58a0e,1ff6c099,1dec4aa7
1,402081b3,fdf58a0e,1ff6c099,ddfec975
2,002091b3,fdf58a0e,1ff6c099,1c000000
3,0020a1b3,fdf58a0e,1ff6c099,00000001
4,0020b1b3,fdf58a0e,1ff6c099,00000000
5,0020c1b3,fdf58a0e,1ff6c099,e2034a97
6,0020d1b3,fdf58a0e,1ff6c099,0000007e
7,4020d1b3,fdf58a0e,1ff6c099,fffffffe
8,0020e1b3,fdf58a0e,1ff6c099,fff7ca9f
9,0020f1b3,fdf58a0e,1ff6c099,1df48008
10,022081b3,fdf58a0e,1ff6c099,4abe025e
11,022091b3,fdf58a0e,1ff6c099,ffbec421
12,0220a1b3,fdf58a0e,1ff6c099,ffbec421
13,0220b1b3,fdf58a0e,1ff6c099,1fb584ba
14,60009193,fdf58a0e,00000000,00000000
15,60109193,fdf58a0e,00000000,00000001
16,60209193,fdf58a0e,00000000,00000013
17,602091b3,fdf58a0e,1ff6c099,1dfbeb14
18,6020d1b3,fdf58a0e,1ff6c099,fac5077e
19,0a20c1b3,fdf58a0e,1ff6c099,fdf58a0e
20,0a20e1b3,fdf58a0e,1ff6c099,1ff6c099
21,0a20d1b3,fdf58a0e,1ff6c099,1ff6c099
22,0a20f1b3,fdf58a0e,1ff6c099,fdf58a0e
23,282091b3,fdf58a0e,1ff6c099,fff58a0e
24,482091b3,fdf58a0e,1ff6c099,fdf58a0e
25,4820d1b3,fdf58a0e,1ff6c099,00000000
26,0020818b,fdf58a0e,1ff6c099,000017ef
27,0020918b,fdf58a0e,1ff6c099,1ceb80a7
28,0020a18b,fdf58a0e,1ff6c099,deffca75
29,0000b18b,fdf58a0e,00000000,020a75f2
30,0000c18b,fdf58a0e,00000000,ffffff80
0,002081b3,2914439f,059edf76,2eb32315
1,402081b3,2914439f,059edf76,23756429
2,002091b3,2914439f,059edf76,e7c00000
3,0020a1b3,2914439f,059edf76,00000000
4,0020b1b3,2914439f,059edf76,00000000
5,0020c1b3,2914439f,059edf76,2c8a9ce9
6,0020d1b3,2914439f,059edf76,000000a4
7,4020d1b3,2914439f,059edf76,000000a4
8,0020e1b3,2914439f,059edf76,2d9edfff
9,0020f1b3,2914439f,059edf76,01144316
10,022081b3,2914439f,059edf76,6d60ac4a
11,022091b3,2914439f,059edf76,00e6e3af
12,0220a1b3,2914439f,059edf76,00e6e3af
13,0220b1b3,2914439f,059edf76,00e6e3af
14,60009193,2914439f,00000000,00000002
15,60109193,2914439f,00000000,00000000
16,60209193,2914439f,00000000,0000000e
17,602091b3,2914439f,059edf76,e7ca4510
18,6020d1b3,2914439f,059edf76,510e7ca4
19,0a20c1b3,2914439f,059edf76,059edf76
20,0a20e1b3,2914439f,059edf76,2914439f
21,0a20d1b3,2914439f,059edf76,059edf76
22,0a20f1b3,2914439f,059edf76,2914439f
23,282091b3,2914439f,059edf76,2954439f
24,482091b3,2914439f,059edf76,2914439f
25,4820d1b3,2914439f,059edf76,00000000
26,0020818b,2914439f,059edf76,ffffc3cc
27,0020918b,2914439f,059edf76,2eb22215
28,0020a18b,2914439f,059edf76,24766480
29,0000b18b,2914439f,00000000,2914439f
30,0000c18b,2914439f,00000000,0000007f
0,002081b3,71cb03d1,1d368546,8f018917
1,402081b3,71cb03d1,1d368546,54947e8b
2,002091b3,71cb03d1,1d368546,72c0f440
3,0020a1b3,71cb03d1,1d368546,00000000
4,0020b1b3,71cb03d1,1d368546,00000000
5,0020c1b3,71cb03d1,1d368546,6cfd8697
6,0020d1b3,71cb03d1,1d368546,01c72c0f
7,4020d1b3,71cb03d1,1d368546,01c72c0f
8,0020e1b3,71cb03d1,1d368546,7dff87d7
9,0020f1b3,71cb03d1,1d368546,11020140
10,022081b3,71cb03d1,1d368546,1194a026
11,022091b3,71cb03d1,1d368546,0cfc3b7f
12,0220a1b3,71cb03d1,1d368546,0cfc3b7f
13,0220b1b3,71cb03d1,1d368546,0cfc3b7f
14,60009193,71cb03d1,00000000,00000001
15,60109193,71cb03d1,00000000,00000000
16,60209193,71cb03d1,00000000,0000000f
17,602091b3,71cb03d1,1d368546,72c0f45c
18,6020d1b3,71cb03d1,1d368546,45c72c0f
19,0a20c1b3,71cb03d1,1d368546,1d368546
20,0a20e1b3,71cb03d1,1d368546,71cb03d1
21,0a20d1b3,71cb03d1,1d368546,1d368546
22,0a20f1b3,71cb03d1,1d368546,71cb03d1
23,282091b3,71cb03d1,1d368546,71cb03d1
24,482091b3,71cb03d1,1d368546,71cb0391
25,4820d1b3,71cb03d1,1d368546,00000001
26,0020818b,71cb03d1,1d368546,fffff354
27,0020918b,71cb03d1,1d368546,7f018817
28,0020a18b,71cb03d1,1d368546,54957e8b
29,0000b18b,71cb03d1,00000000,71cb03d1
30,0000c18b,71cb03d1,00000000,0000007f
0,002081b3,09306408,d6a03865,dfd09c6d
1,402081b3,09306408,d6a03865,32902ba3
2,002091b3,09306408,d6a03865,260c8100
3,0020a1b3,09306408,d6a03865,00000000
4,0020b1b3,09306408,d6a03865,00000001
5,0020c1b3,09306408,d6a03865,df905c6d
6,0020d1b3,09306408,d6a03865,00498320
7,4020d1b3,09306408,d6a03865,00498320
8,0020e1b3,09306408,d6a03865,dfb07c6d
9,0020f1b3,09306408,d6a03865,00202000
10,022081b3,09306408,d6a03865,6af93728
11,022091b3,09306408,d6a03865,fe83cfdb
12,0220a1b3,09306408,d6a03865,07b433e3
13,0220b1b3,09306408,d6a03865,07b433e3
14,60009193,09306408,00000000,00000004
15,60109193,09306408,00000000,00000003
16,60209193,09306408,00000000,00000008
17,602091b3,09306408,d6a03865,260c8101
18,6020d1b3,09306408,d6a03865,40498320
19,0a20c1b3,09306408,d6a03865,d6a03865
20,0a20e1b3,09306408,d6a03865,09306408
21,0a20d1b3,09306408,d6a03865,09306408
22,0a20f1b3,09306408,d6a03865,d6a03865
23,282091b3,09306408,d6a03865,09306428
24,482091b3,09306408,d6a03865,09306408
25,4820d1b3,09306408,d6a03865,00000000
26,0020818b,09306408,d6a03865,0000058e
27,0020918b,09306408,d6a03865,dfd07f6d
28,0020a18b,09306408,d6a03865,337f2ca3
29,0000b18b,09306408,00000000,09306408
30,0000c18b,09306408,00000000,0000007f
0,002081b3,375e6a72,bbf91c94,f3578706
1,402081b3,375e6a72,bbf91c94,7b654dde
2,002091b3,375e6a72,bbf91c94,a7200000
3,0020a1b3,375e6a72,bbf91c94,00000000
4,0020b1b3,375e6a72,bbf91c94,00000001
5,0020c1b3,375e6a72,bbf91c94,8ca776e6
6,0020d1b3,375e6a72,bbf91c94,00000375
7,4020d1b3,375e6a72,bbf91c94,00000375
8,0020e1b3,375e6a72,bbf91c94,bfff7ef6
9,0020f1b3,375e6a72,bbf91c94,33580810
10,022081b3,375e6a72,bbf91c94,251c01e8
11,022091b3,375e6a72,bbf91c94,f1496e53
12,0220a1b3,375e6a72,bbf91c94,28a7d8c5
13,0220b1b3,375e6a72,bbf91c94,28a7d8c5
14,60009193,375e6a72,00000000,00000002
15,60109193,375e6a72,00000000,00000001
16,60209193,375e6a72,00000000,00000012
17,602091b3,375e6a72,bbf91c94,a72375e6
18,6020d1b3,375e6a72,bbf91c94,e6a72375
19,0a20c1b3,375e6a72,bbf91c94,bbf91c94
20,0a20e1b3,375e6a72,bbf91c94,375e6a72
21,0a20d1b3,375e6a72,bbf91c94,375e6a72
22,0a20f1b3,375e6a72,bbf91c94,bbf91c94
23,282091b3,375e6a72,bbf91c94,375e6a72
24,482091b3,375e6a72,bbf91c94,374e6a72
25,4820d1b3,375e6a72,bbf91c94,00000001
26,0020818b,375e6a72,bbf91c94,ffffca1b
27,0020918b,375e6a72,bbf91c94,f2577f06
28,0020a18b,375e6a72,bbf91c94,7c654e7f
29,0000b18b,375e6a72,00000000,375e6a72
30,0000c18b,375e6a72,00000000,0000007f
0,002081b3,91b325c5,a9fa3ea5,3bad646a
1,402081b3,91b325c5,a9fa3ea5,e7b8e720
2,002091b3,91b325c5,a9fa3ea5,3664b8a0
3,0020a1b3,91b325c5,a9fa3ea5,00000001
4,0020b1b3,91b325c5,a9fa3ea5,00000001
5,0020c1b3,91b325c5,a9fa3ea5,38491b60
6,0020d1b3,91b325c5,a9fa3ea5,048d992e
7,4020d1b3,91b325c5,a9fa3ea5,fc8d992e
8,0020e1b3,91b325c5,a9fa3ea5,b9fb3fe5
9,0020f1b3,91b325c5,a9fa3ea5,81b22485
10,022081b3,91b325c5,a9fa3ea5,3aff0df9
11,022091b3,91b325c5,a9fa3ea5,25104c1f
12,0220a1b3,91b325c5,a9fa3ea5,b6c371e4
13,0220b1b3,91b325c5,a9fa3ea5,60bdb089
14,60009193,91b325c5,00000000,00000000
15,60109193,91b325c5,00000000,00000000
16,60209193,91b325c5,00000000,0000000f
17,602091b3,91b325c5,a9fa3ea5,3664b8b2
18,6020d1b3,91b325c5,a9fa3ea5,2c8d992e
19,0a20c1b3,91b325c5,a9fa3ea5,91b325c5
20,0a20e1b3,91b325c5,a9fa3ea5,a9fa3ea5
21,0a20d1b3,91b325c5,a9fa3ea5,91b325c5
22,0a20f1b3,91b325c5,a9fa3ea5,a9fa3ea5
23,282091b3,91b325c5,a9fa3ea5,91b325e5
24,482091b3,91b325c5,a9fa3ea5,91b325c5
25,4820d1b3,91b325c5,a9fa3ea5,00000000
26,0020818b,91b325c5,a9fa3ea5,00004576
27,0020918b,91b325c5,a9fa3ea5,80ad6380
28,0020a18b,91b325c5,a9fa3ea5,e8b9e720
29,0000b18b,91b325c5,00000000,6e4cda3b
30,0000c18b,91b325c5,00000000,ffffff80
0,002081b3,98cd60c2,804a8963,1917ea25
1,402081b3,98cd60c2,804a8963,1882d75f
2,002091b3,98cd60c2,804a8963,c66b0610
3,0020a1b3,98cd60c2,804a8963,00000000
4,0020b1b3,98cd60c2,804a8963,00000000
5,0020c1b3,98cd60c2,804a8963,1887e9a1
6,0020d1b3,98cd60c2,804a8963,1319ac18
7,4020d1b3,98cd60c2,804a8963,f319ac18
8,0020e1b3,98cd60c2,804a8963,98cfe9e3
9,0020f1b3,98cd60c2,804a8963,80480042
10,022081b3,98cd60c2,804a8963,f8483d06
11,022091b3,98cd60c2,804a8963,337b439a
12,0220a1b3,98cd60c2,804a8963,cc48a45c
13,0220b1b3,98cd60c2,804a8963,4c932dbf
14,60009193,98cd60c2,00000000,00000000
15,60109193,98cd60c2,00000000,00000001
16,60209193,98cd60c2,00000000,0000000d
17,602091b3,98cd60c2,804a8963,c66b0614
18,6020d1b3,98cd60c2,804a8963,5319ac18
19,0a20c1b3,98cd60c2,804a8963,804a8963
20,0a20e1b3,98cd60c2,804a8963,98cd60c2
21,0a20d1b3,98cd60c2,804a8963,804a8963
22,0a20f1b3,98cd60c2,804a8963,98cd60c2
23,282091b3,98cd60c2,804a8963,98cd60ca
24,482091b3,98cd60c2,804a8963,98cd60c2
25,4820d1b3,98cd60c2,804a8963,00000000
26,0020818b,98cd60c2,804a8963,ffffe0a8
27,0020918b,98cd60c2,804a8963,8017e925
28,0020a18b,98cd60c2,804a8963,18837f80
29,0000b18b,98cd60c2,00000000,67329f3e
30,0000c18b,98cd60c2,00000000,ffffff80
0,002081b3,cb463c6c,be463c09,898c7875
1,402081b3,cb463c6c,be463c09,0d000063
2,002091b3,cb463c6c,be463c09,8c78d800
3,0020a1b3,cb463c6c,be463c09,00000000
4,0020b1b3,cb463c6c,be463c09,00000000
5,0020c1b3,cb463c6c,be463c09,75000065
6,0020d1b3,cb463c6c,be463c09,0065a31e
7,4020d1b3,cb463c6c,be463c09,ffe5a31e
8,0020e1b3,cb463c6c,be463c09,ff463c6d
9,0020f1b3,cb463c6c,be463c09,8a463c08
10,022081b3,cb463c6c,be463c09,49296fcc
11,022091b3,cb463c6c,be463c09,0d896d43
12,0220a1b3,cb463c6c,be463c09,d8cfa9af
13,0220b1b3,cb463c6c,be463c09,9715e5b8
14,60009193,cb463c6c,00000000,00000000
15,60109193,cb463c6c,00000000,00000002
16,60209193,cb463c6c,00000000,00000010
17,602091b3,cb463c6c,be463c09,8c78d996
18,6020d1b3,cb463c6c,be463c09,3665a31e
19,0a20c1b3,cb463c6c,be463c09,be463c09
20,0a20e1b3,cb463c6c,be463c09,cb463c6c
21,0a20d1b3,cb463c6c,be463c09,be463c09
22,0a20f1b3,cb463c6c,be463c09,cb463c6c
23,282091b3,cb463c6c,be463c09,cb463e6c
24,482091b3,cb463c6c,be463c09,cb463c6c
25,4820d1b3,cb463c6c,be463c09,00000000
26,0020818b,cb463c6c,be463c09,000032aa
27,0020918b,cb463c6c,be463c09,897f7875
28,0020a18b,cb463c6c,be463c09,0d000063
29,0000b18b,cb463c6c,00000000,34b9c394
30,0000c18b,cb463c6c,00000000,ffffff80
0,002081b3,dc50c1c3,4885f466,24d6b629
1,402081b3,dc50c1c3,4885f466,93cacd5d
2,002091b3,dc50c1c3,4885f466,143070c0
3,0020a1b3,dc50c1c3,4885f466,00000001
4,0020b1b3,dc50c1c3,4885f466,00000000
5,0020c1b3,dc50c1c3,4885f466,94d535a5
6,0020d1b3,dc50c1c3,4885f466,03714307
7,4020d1b3,dc50c1c3,4885f466,ff714307
8,0020e1b3,dc50c1c3,4885f466,dcd5f5e7
9,0020f1b3,dc50c1c3,4885f466,4800c042
10,022081b3,dc50c1c3,4885f466,432a0fb2
11,022091b3,dc50c1c3,4885f466,f5e40a62
12,0220a1b3,dc50c1c3,4885f466,f5e40a62
13,0220b1b3,dc50c1c3,4885f466,3e69fec8
14,60009193,dc50c1c3,00000000,00000000
15,60109193,dc50c1c3,00000000,00000000
16,60209193,dc50c1c3,00000000,0000000e
17,602091b3,dc50c1c3,4885f466,143070f7
18,6020d1b3,dc50c1c3,4885f466,0f714307
19,0a20c1b3,dc50c1c3,4885f466,dc50c1c3
20,0a20e1b3,dc50c1c3,4885f466,4885f466
21,0a20d1b3,dc50c1c3,4885f466,4885f466
22,0a20f1b3,dc50c1c3,4885f466,dc50c1c3
23,282091b3,dc50c1c3,4885f466,dc50c1c3
24,482091b3,dc50c1c3,4885f466,dc50c183
25,4820d1b3,dc50c1c3,4885f466,00000001
26,0020818b,dc50c1c3,4885f466,ffffba16
27,0020918b,dc50c1c3,4885f466,24d5b529
28,0020a18b,dc50c1c3,4885f466,947fcd80
29,0000b18b,dc50c1c3,00000000,23af3e3d
30,0000c18b,dc50c1c3,00000000,ffffff80
0,002081b3,96e4ecd6,9cddc2e2,33c2afb8
1,402081b3,96e4ecd6,9cddc2e2,fa0729f4
2,002091b3,96e4ecd6,9cddc2e2,5b93b358
3,0020a1b3,96e4ecd6,9cddc2e2,00000001
4,0020b1b3,96e4ecd6,9cddc2e2,00000001
5,0020c1b3,96e4ecd6,9cddc2e2,0a392e34
6,0020d1b3,96e4ecd6,9cddc2e2,25b93b35
7,4020d1b3,96e4ecd6,9cddc2e2,e5b93b35
8,0020e1b3,96e4ecd6,9cddc2e2,9efdeef6
9,0020f1b3,96e4ecd6,9cddc2e2,94c4c0c2
10,022081b3,96e4ecd6,9cddc2e2,8e5140ec
11,022091b3,96e4ecd6,9cddc2e2,28b38719
12,0220a1b3,96e4ecd6,9cddc2e2,bf9873ef
13,0220b1b3,96e4ecd6,9cddc2e2,5c7636d1
14,60009193,96e4ecd6,00000000,00000000
15,60109193,96e4ecd6,00000000,00000001
16,60209193,96e4ecd6,00000000,00000012
17,602091b3,96e4ecd6,9cddc2e2,5b93b35a
18,6020d1b3,96e4ecd6,9cddc2e2,a5b93b35
19,0a20c1b3,96e4ecd6,9cddc2e2,96e4ecd6
20,0a20e1b3,96e4ecd6,9cddc2e2,9cddc2e2
21,0a20d1b3,96e4ecd6,9cddc2e2,96e4ecd6
22,0a20f1b3,96e4ecd6,9cddc2e2,9cddc2e2
23,282091b3,96e4ecd6,9cddc2e2,96e4ecd6
24,482091b3,96e4ecd6,9cddc2e2,96e4ecd2
25,4820d1b3,96e4ecd6,9cddc2e2,00000001
26,0020818b,96e4ecd6,9cddc2e2,00003700
27,0020918b,96e4ecd6,9cddc2e2,80c1aeb8
28,0020a18b,96e4ecd6,9cddc2e2,fa072af4
29,0000b18b,96e4ecd6,00000000,691b132a
30,0000c18b,96e4ecd6,00000000,ffffff80
0,002081b3,da3a281e,e9f4493b,c42e7159
1,402081b3,da3a281e,e9f4493b,f045dee3
2,002091b3,da3a281e,e9f4493b,f0000000
3,0020a1b3,da3a281e,e9f4493b,00000001
4,0020b1b3,da3a281e,e9f4493b,00000001
5,0020c1b3,da3a281e,e9f4493b,33ce6125
6,0020d1b3,da3a281e,e9f4493b,0000001b
7,4020d1b3,da3a281e,e9f4493b,fffffffb
8,0020e1b3,da3a281e,e9f4493b,fbfe693f
9,0020f1b3,da3a281e,e9f4493b,c830081a
10,022081b3,da3a281e,e9f4493b,6b6fccea
11,022091b3,da3a281e,e9f4493b,0340bb05
12,0220a1b3,da3a281e,e9f4493b,dd7ae323
13,0220b1b3,da3a281e,e9f4493b,c76f2c5e
14,60009193,da3a281e,00000000,00000000
15,60109193,da3a281e,00000000,00000001
16,60209193,da3a281e,00000000,0000000f
17,602091b3,da3a281e,e9f4493b,f6d1d140
18,6020d1b3,da3a281e,e9f4493b,474503db
19,0a20c1b3,da3a281e,e9f4493b,da3a281e
20,0a20e1b3,da3a281e,e9f4493b,e9f4493b
21,0a20d1b3,da3a281e,e9f4493b,da3a281e
22,0a20f1b3,da3a281e,e9f4493b,e9f4493b
23,282091b3,da3a281e,e9f4493b,da3a281e
24,482091b3,da3a281e,e9f4493b,d23a281e
25,4820d1b3,da3a281e,e9f4493b,00000001
26,0020818b,da3a281e,e9f4493b,00001304
27,0020918b,da3a281e,e9f4493b,c32e7159
28,0020a18b,da3a281e,e9f4493b,f146dfe3
29,0000b18b,da3a281e,00000000,25c5d7e2
30,0000c18b,da3a281e,00000000,ffffff80
0,002081b3,960cae83,1f4c2e53,b558dcd6
1,402081b3,960cae83,1f4c2e53,76c08030
2,002091b3,960cae83,1f4c2e53,74180000
3,0020a1b3,960cae83,1f4c2e53,00000001
4,0020b1b3,960cae83,1f4c2e53,00000000
5,0020c1b3,960cae83,1f4c2e53,894080d0
6,0020d1b3,960cae83,1f4c2e53,000012c1
7,4020d1b3,960cae83,1f4c2e53,fffff2c1
8,0020e1b3,960cae83,1f4c2e53,9f4caed3
9,0020f1b3,960cae83,1f4c2e53,160c2e03
10,022081b3,960cae83,1f4c2e53,995c1e79
11,022091b3,960cae83,1f4c2e53,f30c01b9
12,0220a1b3,960cae83,1f4c2e53,f30c01b9
13,0220b1b3,960cae83,1f4c2e53,1258300c
14,60009193,960cae83,00000000,00000000
15,60109193,960cae83,00000000,00000000
16,60209193,960cae83,00000000,0000000e
17,602091b3,960cae83,1f4c2e53,741cb065
18,6020d1b3,960cae83,1f4c2e53,95d072c1
19,0a20c1b3,960cae83,1f4c2e53,960cae83
20,0a20e1b3,960cae83,1f4c2e53,1f4c2e53
21,0a20d1b3,960cae83,1f4c2e53,1f4c2e53
22,0a20f1b3,960cae83,1f4c2e53,960cae83
23,282091b3,960cae83,1f4c2e53,960cae83
24,482091b3,960cae83,1f4c2e53,9604ae83
25,4820d1b3,960cae83,1f4c2e53,00000001
26,0020818b,960cae83,1f4c2e53,ffffbf77
27,0020918b,960cae83,1f4c2e53,b558dcd6
28,0020a18b,960cae83,1f4c2e53,80c08080
